Timestamp,GPU,# of GPUs,Server,Concurrency,Model,# of Requests,BatchSize,Theta (inf/s),Time to inference
13:51:54.196790,CPU,1,1,1,medium_cnn,32768,16,199746.68287201415,2.6247644890099764
13:51:56.824450,CPU,1,1,2,medium_cnn,32768,16,193983.04422905226,5.405503373593092
13:52:02.249640,CPU,1,1,4,medium_cnn,32768,16,185260.31262749023,11.320028398185968
13:52:13.612724,CPU,1,1,6,medium_cnn,32768,16,184296.26872735537,17.068864289671183
13:52:30.725553,CPU,1,1,8,medium_cnn,32768,16,182359.4856288565,23.000196482986212
13:52:53.620445,CPU,1,1,1,medium_cnn,32768,32,392672.42778465344,2.6703581046313047
13:52:56.294120,CPU,1,1,2,medium_cnn,32768,32,381122.39018504915,5.50256834551692
13:53:01.821456,CPU,1,1,4,medium_cnn,32768,32,369140.02213228185,11.362365900538862
13:53:13.217838,CPU,1,1,6,medium_cnn,32768,32,362996.5965078502,17.331997215747833
13:53:30.597835,CPU,1,1,8,medium_cnn,32768,32,360563.2960051735,23.26528543792665
13:53:53.757951,CPU,1,1,1,medium_cnn,32768,64,768166.3309845525,2.730075395666063
13:53:56.490873,CPU,1,1,2,medium_cnn,32768,64,742422.1032411715,5.649486972019076
13:54:02.169702,CPU,1,1,4,medium_cnn,32768,64,725630.9473078209,11.56043307017535
13:54:13.771043,CPU,1,1,6,medium_cnn,32768,64,716509.9337151613,17.561392254196107
13:54:31.378301,CPU,1,1,8,medium_cnn,32768,64,707296.8179423944,23.72019154392183
13:54:54.983632,CPU,1,1,1,medium_cnn,32768,128,1446363.0927317934,2.8998970044776797
13:54:57.886358,CPU,1,1,2,medium_cnn,32768,128,1397404.859062373,6.002990433014929
13:55:03.917604,CPU,1,1,4,medium_cnn,32768,128,1387135.794005515,12.094861997291446
13:55:16.043200,CPU,1,1,6,medium_cnn,32768,128,1369402.3538756582,18.37723144609481
13:55:34.466826,CPU,1,1,8,medium_cnn,32768,128,1362586.5811936075,24.625541204586625
13:55:58.988209,CPU,1,1,1,medium_cnn,32768,256,2723387.7686969927,3.0802106466144323
13:56:02.071328,CPU,1,1,2,medium_cnn,32768,256,2647660.424139874,6.3366192458197474
13:56:08.433358,CPU,1,1,4,medium_cnn,32768,256,2563217.8289206205,13.090745398774743
13:56:21.558560,CPU,1,1,6,medium_cnn,32768,256,2556672.252777941,19.68639036361128
13:56:41.280456,CPU,1,1,8,medium_cnn,32768,256,2530629.5072885985,26.518644395284355
13:57:07.705519,CPU,1,1,1,medium_cnn,32768,512,4732323.87235126,3.5452383337542415
13:57:11.254132,CPU,1,1,2,medium_cnn,32768,512,4601069.2735495735,7.292746534571052
13:57:18.575104,CPU,1,1,4,medium_cnn,32768,512,4517415.722673955,14.85558738000691
13:57:33.462269,CPU,1,1,6,medium_cnn,32768,512,4463536.583064556,22.552362712100148
13:57:56.063192,CPU,1,1,8,medium_cnn,32768,512,4436549.98724259,30.25272529013455
13:58:26.208700,CPU,1,1,1,medium_cnn,32768,1024,7512757.625632644,4.46632696967572
13:58:30.677846,CPU,1,1,2,medium_cnn,32768,1024,7269762.841485696,9.2312315357849
13:58:39.929146,CPU,1,1,4,medium_cnn,32768,1024,7181635.5946480455,18.689019545912743
13:58:58.660977,CPU,1,1,6,medium_cnn,32768,1024,7088185.295501328,28.403122041374445
13:59:27.108349,CPU,1,1,8,medium_cnn,32768,1024,7040170.917640875,38.12911066226661
14:00:05.132061,CPU,1,1,1,large_tcnn,32768,1,12120.436875959293,2.703532911837101
14:00:07.838941,CPU,1,1,2,large_tcnn,32768,1,12022.676138484137,5.451032635755837
14:00:13.308799,CPU,1,1,4,large_tcnn,32768,1,11650.091431773408,11.250727152451873
14:00:24.603051,CPU,1,1,6,large_tcnn,32768,1,11703.89390410939,16.798511812463403
14:00:41.449715,CPU,1,1,8,large_tcnn,32768,1,11530.75301051057,22.734334848821163
14:01:04.075333,CPU,1,1,1,large_tcnn,32768,2,24818.962655666382,2.6405616104602814
14:01:06.718806,CPU,1,1,2,large_tcnn,32768,2,23924.15970545009,5.478645921684802
14:01:12.222992,CPU,1,1,4,large_tcnn,32768,2,23472.730845548387,11.168023087084293
14:01:23.427809,CPU,1,1,6,large_tcnn,32768,2,23210.335100407006,16.94141848012805
14:01:40.413821,CPU,1,1,8,large_tcnn,32768,2,22895.563830129588,22.899108486250043
14:02:03.207173,CPU,1,1,1,large_tcnn,32768,4,49995.46212403263,2.6216779369860888
14:02:05.831792,CPU,1,1,2,large_tcnn,32768,4,48195.47288448031,5.439183066599071
14:02:11.289650,CPU,1,1,4,large_tcnn,32768,4,46815.77470449529,11.198960250243545
14:02:22.533663,CPU,1,1,6,large_tcnn,32768,4,46115.7190117254,17.05344764981419
14:02:39.632058,CPU,1,1,8,large_tcnn,32768,4,45838.11175878476,22.875636883080006
14:03:02.400406,CPU,1,1,1,large_tcnn,32768,8,99205.06127916474,2.6424458250403404
14:03:05.045759,CPU,1,1,2,large_tcnn,32768,8,95350.29028254769,5.498546448536217
14:03:10.572296,CPU,1,1,4,large_tcnn,32768,8,92980.6512608895,11.277357017621398
14:03:21.881079,CPU,1,1,6,large_tcnn,32768,8,91641.55814409134,17.163217560388148
14:03:39.094677,CPU,1,1,8,large_tcnn,32768,8,90973.93147342093,23.052230084314942
14:04:02.038470,CPU,1,1,1,large_tcnn,32768,16,196739.77709997963,2.6648805225268006
14:04:04.706141,CPU,1,1,2,large_tcnn,32768,16,186920.31085272683,5.609748856164515
14:04:10.335622,CPU,1,1,4,large_tcnn,32768,16,181892.03520240064,11.529652728699148
14:04:21.905473,CPU,1,1,6,large_tcnn,32768,16,180465.93365437584,17.431145791895688
14:04:39.385421,CPU,1,1,8,large_tcnn,32768,16,178586.34436268584,23.48614063952118
14:05:02.765282,CPU,1,1,1,large_tcnn,32768,32,372488.4203906182,2.815056636929512
14:05:05.583126,CPU,1,1,2,large_tcnn,32768,32,364862.9939255735,5.74777939915657
14:05:11.354736,CPU,1,1,4,large_tcnn,32768,32,356028.00386628165,11.780826099216938
14:05:23.170955,CPU,1,1,6,large_tcnn,32768,32,349132.9118347657,18.02023179922253
14:05:41.239299,CPU,1,1,8,large_tcnn,32768,32,347878.6212093155,24.11360597796738
14:06:05.247200,CPU,1,1,1,large_tcnn,32768,64,729539.1340523161,2.8746257768943906
14:06:08.124681,CPU,1,1,2,large_tcnn,32768,64,694486.3638276623,6.039433196187019
14:06:14.193856,CPU,1,1,4,large_tcnn,32768,64,675235.8611563282,12.423226434737444
14:06:26.647149,CPU,1,1,6,large_tcnn,32768,64,668166.7826250258,18.831992740742862
14:06:45.525212,CPU,1,1,8,large_tcnn,32768,64,666259.9575853413,25.18118612561375
14:07:10.601734,CPU,1,1,1,large_tcnn,32768,128,1292588.1630372433,3.244888139888644
14:07:13.849875,CPU,1,1,2,large_tcnn,32768,128,1252605.8537582562,6.69692543335259
14:07:20.570968,CPU,1,1,4,large_tcnn,32768,128,1221920.6563743341,13.7302008215338
14:07:34.335350,CPU,1,1,6,large_tcnn,32768,128,1203333.3028267773,20.91342767700553
14:07:55.298336,CPU,1,1,8,large_tcnn,32768,128,1189084.0935641387,28.218720762990415
14:08:23.410143,CPU,1,1,1,large_tcnn,32768,256,2095359.8516610612,4.003421175293624
14:08:27.416524,CPU,1,1,2,large_tcnn,32768,256,2055281.3511972264,8.16297777928412
14:08:35.599154,CPU,1,1,4,large_tcnn,32768,256,2008579.1252862106,16.70555646903813
14:08:52.347085,CPU,1,1,6,large_tcnn,32768,256,2011229.640491373,25.025311375036836
14:09:17.415745,CPU,1,1,8,large_tcnn,32768,256,1991523.0055748574,33.6972577329725
14:09:51.009448,CPU,1,1,1,large_tcnn,32768,512,3140723.046774211,5.341832358390093
14:09:56.354585,CPU,1,1,2,large_tcnn,32768,512,3015302.7920688116,11.12804726883769
14:10:07.507682,CPU,1,1,4,large_tcnn,32768,512,3038375.2468036613,22.087088838219643
14:10:29.625634,CPU,1,1,6,large_tcnn,32768,512,3005055.9733941145,33.49797703977674
14:11:03.176206,CPU,1,1,8,large_tcnn,32768,512,2950359.699983574,45.491987977176905
14:11:48.560575,CPU,1,1,1,large_tcnn,32768,1024,4090301.6781533314,8.203412520699203
14:11:56.766954,CPU,1,1,2,large_tcnn,32768,1024,4057168.996977145,16.540810612030327
14:12:13.328124,CPU,1,1,4,large_tcnn,32768,1024,4036883.129266756,33.24786071386188
14:12:46.618403,CPU,1,1,6,large_tcnn,32768,1024,4039133.7570185596,49.84400223195553
14:13:36.505930,CPU,1,1,8,large_tcnn,32768,1024,4016934.2344017657,66.82595241442323
