Timestamp,GPU,# of GPUs,Server,Concurrency,Model,# of Requests,BatchSize,Theta (inf/s),Time to inference
00:06:23.516265,A100,1,1,1,small_lstm,32768,1,4241.186471213787,7.726139895617962
00:06:31.937943,A100,1,1,2,small_lstm,32768,1,216.0429256730396,303.34712324338034
00:11:35.269026,A100,1,1,4,small_lstm,32768,1,417.5736886521046,313.8895087549463
00:16:50.297510,A100,1,1,6,small_lstm,32768,1,618.0102014935253,318.1306708608754
00:22:09.196302,A100,1,1,8,small_lstm,32768,1,726.1195859262892,361.0204229177907
00:28:08.182448,A100,1,1,1,small_lstm,32768,2,430.2413864706074,152.32379324920475
00:30:40.823825,A100,1,1,2,small_lstm,32768,2,444.0843833675588,295.1511129620485
00:35:36.578021,A100,1,1,4,small_lstm,32768,2,844.1969001222445,310.5247128508054
00:41:34.766893,A100,1,1,6,small_lstm,32768,2,1099.8393352054616,357.5213100798428
00:46:46.259531,A100,1,1,8,small_lstm,32768,2,1635.814103575501,320.50585629139096
00:52:04.687043,A100,1,1,1,small_lstm,32768,4,882.2267906013577,148.56950774602592
00:54:33.301266,A100,1,1,2,small_lstm,32768,4,896.4512979257684,292.4241401697509
00:59:27.047100,A100,1,1,4,small_lstm,32768,4,1709.1538904654064,306.7529512261972
01:04:34.736057,A100,1,1,6,small_lstm,32768,4,2555.3640700071483,307.75732085714117
01:09:43.166999,A100,1,1,8,small_lstm,32768,4,3359.567869854799,312.116331808269
01:14:53.006644,A100,1,1,1,small_lstm,32768,8,1382.4507450856108,189.62266896804795
01:18:02.674242,A100,1,1,2,small_lstm,32768,8,1397.117281446613,375.2641291911714
01:24:19.107055,A100,1,1,4,small_lstm,32768,8,2653.0406217697387,395.23556156503037
01:30:54.907332,A100,1,1,6,small_lstm,32768,8,3755.4914084733127,418.8170944689773
01:37:52.834526,A100,1,1,8,small_lstm,32768,8,4936.939694902129,424.7878502882086
01:44:57.097783,A100,1,1,1,small_lstm,32768,16,2724.4154184264,192.44054943090305
01:48:09.601105,A100,1,1,2,small_lstm,32768,16,2762.984681424153,379.50843775924295
01:54:29.452336,A100,1,1,4,small_lstm,32768,16,4527.373250593905,463.21606015693396
02:02:12.548684,A100,1,1,6,small_lstm,32768,16,7453.939542125158,422.0222047981806
02:09:14.676109,A100,1,1,8,small_lstm,32768,16,10370.278550824185,404.4543239069171
02:15:59.057101,A100,1,1,1,small_lstm,32768,32,4988.750287105958,210.18811118090525
02:19:29.289808,A100,1,1,2,small_lstm,32768,32,5059.949424218391,414.4610596229322
02:26:23.842705,A100,1,1,4,small_lstm,32768,32,7685.541762128268,545.7395366281271
02:35:29.701626,A100,1,1,6,small_lstm,32768,32,12691.701202892255,495.71415993990377
02:43:45.707506,A100,1,1,8,small_lstm,32768,32,17789.919746524094,471.53714685188606
02:51:37.130348,A100,1,1,1,small_lstm,32768,64,10048.639250340599,208.70009836694226
02:55:05.875609,A100,1,1,2,small_lstm,32768,64,10269.242572901621,408.4336279160343
03:01:54.407642,A100,1,1,4,small_lstm,32768,64,17319.63231587298,484.3409979501739
03:09:58.819232,A100,1,1,6,small_lstm,32768,64,26052.6823875651,482.97951868502423
03:18:01.872999,A100,1,1,8,small_lstm,32768,64,37388.41277320067,448.72768741939217
