Timestamp,GPU,# of GPUs,Server,Concurrency,Model,# of Requests,BatchSize,Theta (inf/s),Time to inference
15:00:17.788515,A100,1,1,2,small_lstm,32768,16,3163.728062123903,331.43683003401384
15:06:00.083250,A100,1,1,4,small_lstm,32768,16,5826.246053967281,359.94909596582875
15:12:11.812721,A100,1,1,6,small_lstm,32768,16,8916.318994712845,352.80568156717345
15:18:14.784972,A100,1,1,8,small_lstm,32768,16,11635.150640985054,360.48557766200975
15:23:36.528020,A100,1,1,1,small_lstm,32768,32,6054.4336466570685,173.19142651418224
15:26:31.701733,A100,1,1,2,small_lstm,32768,32,6429.924345612163,326.1550038969144
15:32:13.029429,A100,1,1,4,small_lstm,32768,32,8425.165984383151,497.8304294270929
15:40:40.845353,A100,1,1,6,small_lstm,32768,32,17159.856805246465,366.6380245129112
15:47:00.126390,A100,1,1,8,small_lstm,32768,32,22760.238465611805,368.5641524659004
15:52:29.312833,A100,1,1,1,small_lstm,32768,64,11809.579468506701,177.58058240707032
15:55:33.383697,A100,1,1,2,small_lstm,32768,64,12228.113257694125,343.0050009849947
16:01:27.106630,A100,1,1,4,small_lstm,32768,64,22588.153058520493,371.3720186979044
16:07:48.186051,A100,1,1,6,small_lstm,32768,64,34093.298041678594,369.07288888911717
16:14:09.839429,A100,1,1,8,small_lstm,32768,64,40280.634095634654,416.50823967088945
16:20:27.219429,A100,1,1,1,small_lstm,32768,128,22767.671050905545,184.22191670909524
16:23:37.233327,A100,1,1,2,small_lstm,32768,128,22086.186362219432,379.8124249440152
16:30:06.751954,A100,1,1,4,small_lstm,32768,128,648168.811945415,25.884022326907143
16:30:36.229365,A100,1,1,6,small_lstm,32768,128,899826.2161715655,27.96742698503658
16:31:07.399956,A100,1,1,8,small_lstm,32768,128,995821.6261137726,33.695223240880296
16:31:18.901613,A100,1,1,1,small_lstm,32768,256,740818.8242187204,11.3234271670226
16:31:36.361499,A100,1,1,2,small_lstm,32768,256,1153518.9592686198,14.544378196122125
16:32:01.262522,A100,1,1,4,small_lstm,32768,256,1356265.0852648783,24.74031984200701
16:32:33.908553,A100,1,1,6,small_lstm,32768,256,1523805.1328417647,33.03023917903192
16:33:09.079810,A100,1,1,8,small_lstm,32768,256,1876867.00831251,35.755790742114186
16:33:18.304690,A100,1,1,1,small_lstm,32768,512,1567283.7778595563,10.704644708894193
16:33:34.692135,A100,1,1,2,small_lstm,32768,512,2308468.193592317,14.535366825992242
16:33:59.666008,A100,1,1,4,small_lstm,32768,512,2683946.857956538,25.003797597950324
16:34:34.434655,A100,1,1,6,small_lstm,32768,512,2876750.6684402036,34.992012726143
16:35:20.225710,A100,1,1,8,small_lstm,32768,512,2896928.036790093,46.33105354895815
16:35:29.885968,A100,1,1,1,small_lstm,32768,1024,3232442.254315342,10.38052016403526
16:35:46.057468,A100,1,1,2,small_lstm,32768,1024,4720395.104053887,14.216789595084265
16:36:10.688812,A100,1,1,4,small_lstm,32768,1024,5417190.78640456,24.776260111946613
16:36:46.291262,A100,1,1,6,small_lstm,32768,1024,5721121.25762312,35.19005854520947
16:37:31.986374,A100,1,1,8,small_lstm,32768,1024,6145434.64349398,43.68046713899821
16:37:38.142550,A100,1,1,1,small_lstm,32768,2048,6275167.095320985,10.694354904117063
16:37:54.690844,A100,1,1,2,small_lstm,32768,2048,9387672.899793053,14.297230999916792
16:38:19.555012,A100,1,1,4,small_lstm,32768,2048,10764618.57274502,24.936829315964133
16:38:49.188370,A100,1,1,6,small_lstm,32768,2048,13889122.400798574,28.990541834151372
16:38:57.171131,A100,1,1,8,small_lstm,32768,2048,27615756.14656435,19.440746403997764
16:39:16.516938,A100,1,1,1,small_lstm,32768,4096,12583249.211215684,10.666380816837773
16:39:32.922978,A100,1,1,2,small_lstm,32768,4096,18742658.509870294,14.322165441932157
16:39:58.268007,A100,1,1,4,small_lstm,32768,4096,21362400.68958437,25.13158140797168
16:40:34.252954,A100,1,1,6,small_lstm,32768,4096,22242985.36761707,36.20495876297355
16:41:22.070463,A100,1,1,8,small_lstm,32768,4096,22345161.622019652,48.05254229810089
16:41:30.907181,A100,1,1,1,medium_cnn,32768,1,3061.6670644110814,10.702666002092883
16:41:47.533886,A100,1,1,2,medium_cnn,32768,1,4437.3676525148485,14.769116542069241
16:42:12.886646,A100,1,1,4,medium_cnn,32768,1,5251.573622804536,24.958614201052114
16:42:47.526205,A100,1,1,6,medium_cnn,32768,1,5364.618703255228,36.64901661709882
16:43:37.877729,A100,1,1,8,medium_cnn,32768,1,5366.960521195522,48.84403359494172
16:43:46.837567,A100,1,1,1,medium_cnn,32768,2,5924.675474553352,11.061534134903923
16:44:04.247457,A100,1,1,2,medium_cnn,32768,2,8582.882260574072,15.271326813148335
16:44:30.431912,A100,1,1,4,medium_cnn,32768,2,9679.738084878498,27.081724495161325
16:45:10.951636,A100,1,1,6,medium_cnn,32768,2,9915.414877753852,39.65703955385834
16:45:54.073807,A100,1,1,8,medium_cnn,32768,2,12224.491532242326,42.88832779810764
16:46:02.807397,A100,1,1,1,medium_cnn,32768,4,11911.195153285114,11.004101461963728
16:46:19.580343,A100,1,1,2,medium_cnn,32768,4,18221.67342517824,14.386384492972866
16:46:44.863868,A100,1,1,4,medium_cnn,32768,4,20577.927596319827,25.47817303496413
16:47:15.478884,A100,1,1,6,medium_cnn,32768,4,27700.624434806683,28.39040693291463
16:47:22.177967,A100,1,1,8,medium_cnn,32768,4,54067.69591902458,19.393761509098113
16:47:41.473418,A100,1,1,1,medium_cnn,32768,8,58839.622554865244,4.45522912312299
16:47:45.931030,A100,1,1,2,medium_cnn,32768,8,104341.32378414804,5.024739776970819
16:47:50.969521,A100,1,1,4,medium_cnn,32768,8,105898.04203522661,9.90175058809109
16:48:00.918060,A100,1,1,6,medium_cnn,32768,8,107450.41285357706,14.638045198982581
16:48:15.605504,A100,1,1,8,medium_cnn,32768,8,106876.49371208878,19.62220060895197
16:48:35.125277,A100,1,1,1,medium_cnn,32768,16,114539.45698989084,4.577357128961012
16:48:39.704872,A100,1,1,2,medium_cnn,32768,16,214973.50383518776,4.877698792144656
16:48:44.594107,A100,1,1,4,medium_cnn,32768,16,209531.43163200177,10.00877044396475
16:48:54.650074,A100,1,1,6,medium_cnn,32768,16,214800.06336303326,14.644911881070584
16:49:09.346200,A100,1,1,8,medium_cnn,32768,16,212503.26575600595,19.737597843864933
16:49:28.986327,A100,1,1,1,medium_cnn,32768,32,97320.49116936655,10.774462678935379
16:49:46.220333,A100,1,1,2,medium_cnn,32768,32,140273.72305434383,14.95042659691535
16:50:11.790082,A100,1,1,4,medium_cnn,32768,32,161614.02486517947,25.952599123120308
16:50:48.670963,A100,1,1,6,medium_cnn,32768,32,169754.2283461491,37.06214602896944
16:51:37.755011,A100,1,1,8,medium_cnn,32768,32,171736.36944533073,48.84584451792762
16:51:46.583059,A100,1,1,1,medium_cnn,32768,64,200453.45101495428,10.462039886973798
16:52:03.051581,A100,1,1,2,medium_cnn,32768,64,277908.80902624386,15.092375138076022
16:52:28.907853,A100,1,1,4,medium_cnn,32768,64,323511.4215693307,25.929866584949195
16:53:06.431494,A100,1,1,6,medium_cnn,32768,64,337658.4715633665,37.26520451786928
16:53:55.218138,A100,1,1,8,medium_cnn,32768,64,343826.2955610598,48.79561632312834
16:54:04.136253,A100,1,1,1,medium_cnn,32768,128,366358.54297012807,11.44863162189722
16:54:21.767769,A100,1,1,2,medium_cnn,32768,128,563603.7996737086,14.88387410598807
16:54:47.310573,A100,1,1,4,medium_cnn,32768,128,651181.7690498789,25.764259377960116
16:55:27.618281,A100,1,1,6,medium_cnn,32768,128,622672.2513899235,40.41584307607263
16:56:13.379273,A100,1,1,8,medium_cnn,32768,128,708947.2905118662,47.32993898005225
16:56:24.008440,A100,1,1,1,medium_cnn,32768,256,1989733.719098312,4.21594503801316
16:56:34.392409,A100,1,1,2,medium_cnn,32768,256,1074527.3936773431,15.613576814066619
16:57:00.673219,A100,1,1,4,medium_cnn,32768,256,1304979.387622805,25.71261455793865
16:57:37.023802,A100,1,1,6,medium_cnn,32768,256,1387226.6725144149,36.282208954915404
16:58:24.202437,A100,1,1,8,medium_cnn,32768,256,1415515.2121166075,47.4094968570862
16:58:33.262715,A100,1,1,1,medium_cnn,32768,512,1477272.9154949,11.35688322992064
16:58:50.271475,A100,1,1,2,medium_cnn,32768,512,2195136.773163557,15.285804698010907
16:59:17.648416,A100,1,1,4,medium_cnn,32768,512,2453904.4079933097,27.347790639847517
16:59:55.675704,A100,1,1,6,medium_cnn,32768,512,2665310.840205529,37.767938538920134
17:00:43.010277,A100,1,1,8,medium_cnn,32768,512,2823740.09444832,47.53189865592867
17:00:52.570947,A100,1,1,1,medium_cnn,32768,1024,2871000.8764223773,11.687363900011405
17:01:10.380038,A100,1,1,2,medium_cnn,32768,1024,4076278.021498721,16.463269592029974
17:01:37.125558,A100,1,1,4,medium_cnn,32768,1024,5013203.514425035,26.772846467094496
17:02:16.118450,A100,1,1,6,medium_cnn,32768,1024,5146256.831836275,39.12097638705745
17:03:05.187781,A100,1,1,8,medium_cnn,32768,1024,5470496.799912577,49.06966694584116
17:03:15.704369,A100,1,1,1,medium_cnn,32768,2048,5020743.112859485,13.366320979082957
17:03:34.626164,A100,1,1,2,medium_cnn,32768,2048,7467298.051444871,17.974068675888702
17:04:04.058692,A100,1,1,4,medium_cnn,32768,2048,9024437.666690063,29.745394218945876
17:04:43.496155,A100,1,1,6,medium_cnn,32768,2048,10199128.025486505,39.479177336907014
17:05:34.454961,A100,1,1,8,medium_cnn,32768,2048,10481240.64746419,51.222076666075736
17:05:47.527496,A100,1,1,1,medium_cnn,32768,4096,8563229.626317086,15.673727537039667
17:06:09.128719,A100,1,1,2,medium_cnn,32768,4096,11552816.395539004,23.235499189933762
17:06:42.732291,A100,1,1,4,medium_cnn,32768,4096,14053360.78821734,38.20231474097818
17:07:31.126280,A100,1,1,6,medium_cnn,32768,4096,20135645.16463202,39.99406830104999
17:08:22.987974,A100,1,1,8,medium_cnn,32768,4096,16474681.231770387,65.17527161189355
17:08:49.842608,A100,1,1,1,large_tcnn,32768,1,3046.557435118197,10.755746674025431
17:09:06.193700,A100,1,1,2,large_tcnn,32768,1,4554.171436842595,14.39032344496809
17:09:32.122400,A100,1,1,4,large_tcnn,32768,1,5069.474698809457,25.85514432704076
17:10:10.451828,A100,1,1,6,large_tcnn,32768,1,5125.177354735995,38.36120906495489
17:10:58.237156,A100,1,1,8,large_tcnn,32768,1,5443.040228770749,48.16131959017366
17:11:07.388681,A100,1,1,1,large_tcnn,32768,2,5960.398129862237,10.995238668983802
17:11:24.422691,A100,1,1,2,large_tcnn,32768,2,8461.487880891016,15.490419870009646
17:11:50.608009,A100,1,1,4,large_tcnn,32768,2,10223.400633397274,25.641565795987844
17:12:27.492788,A100,1,1,6,large_tcnn,32768,2,10668.265121441324,36.85847656801343
